instant,dteday,holiday,weathersit,temp,atemp,hum,windspeed,count,day_of_the_week,month,season
3348,2011-05-24,0,2,0.64,0.6061,0.73,0.194,138,Tuesday,May,Spring
3349,2011-05-24,0,1,0.7,0.6515,0.61,0.3284,108,Tuesday,May,Spring
3350,2011-05-24,0,1,0.74,0.6667,0.51,0.2239,175,Tuesday,May,Spring
3351,2011-05-24,0,1,0.76,0.6818,0.45,0.3881,170,Tuesday,May,Spring
3352,2011-05-24,0,1,0.78,0.6970000000000001,0.46,0.2537,190,Tuesday,May,Spring
3353,2011-05-24,0,1,0.78,0.6970000000000001,0.46,0.2836,153,Tuesday,May,Spring
3354,2011-05-24,0,3,0.74,0.6818,0.55,0.4179,188,Tuesday,May,Spring
3355,2011-05-24,0,1,0.66,0.6212,0.69,0.194,277,Tuesday,May,Spring
3356,2011-05-24,0,1,0.7,0.6515,0.61,0.1045,548,Tuesday,May,Spring
3357,2011-05-24,0,1,0.7,0.6515,0.7,0.194,564,Tuesday,May,Spring
3358,2011-05-24,0,1,0.66,0.6212,0.74,0.194,355,Tuesday,May,Spring
3359,2011-05-24,0,1,0.66,0.6212,0.74,0.0896,280,Tuesday,May,Spring
3360,2011-05-24,0,1,0.64,0.5909,0.78,0.0896,189,Tuesday,May,Spring
3361,2011-05-24,0,3,0.62,0.5606,0.88,0.2239,141,Tuesday,May,Spring
3362,2011-05-24,0,3,0.66,0.6212,0.74,0.1642,66,Tuesday,May,Spring
3363,2011-05-25,0,3,0.6,0.5606,0.83,0.2239,35,Wednesday,May,Spring
3364,2011-05-25,0,3,0.58,0.5455,0.83,0.194,8,Wednesday,May,Spring
3365,2011-05-25,0,2,0.56,0.5303,0.94,0.0,8,Wednesday,May,Spring
3366,2011-05-25,0,1,0.54,0.5152,1.0,0.1343,9,Wednesday,May,Spring
3367,2011-05-25,0,1,0.54,0.5152,1.0,0.1045,3,Wednesday,May,Spring
3368,2011-05-25,0,1,0.56,0.5303,0.88,0.0896,25,Wednesday,May,Spring
3369,2011-05-25,0,1,0.56,0.5303,0.94,0.0896,117,Wednesday,May,Spring
3370,2011-05-25,0,1,0.62,0.5909,0.73,0.1343,313,Wednesday,May,Spring
3371,2011-05-25,0,1,0.64,0.6061,0.69,0.2239,531,Wednesday,May,Spring
3372,2011-05-25,0,1,0.68,0.6364,0.65,0.0896,234,Wednesday,May,Spring
3373,2011-05-25,0,1,0.7,0.6515,0.61,0.0896,135,Wednesday,May,Spring
3374,2011-05-25,0,1,0.74,0.6667,0.51,0.0896,140,Wednesday,May,Spring
3375,2011-05-25,0,1,0.74,0.6818,0.55,0.1343,210,Wednesday,May,Spring
3376,2011-05-25,0,1,0.74,0.6818,0.55,0.1343,202,Wednesday,May,Spring
3377,2011-05-25,0,1,0.74,0.6818,0.55,0.1642,168,Wednesday,May,Spring
3378,2011-05-25,0,1,0.76,0.6970000000000001,0.52,0.2537,182,Wednesday,May,Spring
3379,2011-05-25,0,1,0.74,0.6667,0.51,0.2836,299,Wednesday,May,Spring
3380,2011-05-25,0,1,0.74,0.6667,0.51,0.2239,601,Wednesday,May,Spring
3381,2011-05-25,0,1,0.72,0.6667,0.58,0.2239,517,Wednesday,May,Spring
3382,2011-05-25,0,1,0.7,0.6515,0.61,0.1343,405,Wednesday,May,Spring
3383,2011-05-25,0,1,0.7,0.6515,0.61,0.1642,340,Wednesday,May,Spring
3384,2011-05-25,0,1,0.66,0.6212,0.69,0.1343,236,Wednesday,May,Spring
3385,2011-05-25,0,1,0.66,0.6212,0.69,0.2537,174,Wednesday,May,Spring
3386,2011-05-25,0,1,0.64,0.6061,0.73,0.1343,86,Wednesday,May,Spring
3387,2011-05-26,0,1,0.64,0.6061,0.73,0.1343,45,Thursday,May,Spring
3388,2011-05-26,0,1,0.64,0.6061,0.73,0.1343,16,Thursday,May,Spring
3389,2011-05-26,0,1,0.62,0.5758,0.83,0.1045,14,Thursday,May,Spring
3390,2011-05-26,0,1,0.6,0.5455,0.88,0.0896,4,Thursday,May,Spring
3391,2011-05-26,0,1,0.6,0.5455,0.88,0.0,2,Thursday,May,Spring
3392,2011-05-26,0,2,0.6,0.5455,0.88,0.0896,27,Thursday,May,Spring
3393,2011-05-26,0,2,0.6,0.5,1.0,0.0896,98,Thursday,May,Spring
3394,2011-05-26,0,2,0.62,0.5455,0.94,0.2537,286,Thursday,May,Spring
3395,2011-05-26,0,2,0.66,0.6061,0.83,0.1642,489,Thursday,May,Spring
3396,2011-05-26,0,1,0.72,0.6818,0.7,0.1642,216,Thursday,May,Spring
3397,2011-05-26,0,1,0.7,0.6667,0.74,0.2836,143,Thursday,May,Spring
3398,2011-05-26,0,1,0.74,0.6970000000000001,0.66,0.2239,160,Thursday,May,Spring
3399,2011-05-26,0,1,0.78,0.7424,0.59,0.3284,194,Thursday,May,Spring
3400,2011-05-26,0,1,0.82,0.7727,0.52,0.2836,197,Thursday,May,Spring
3401,2011-05-26,0,1,0.82,0.7727,0.52,0.2836,189,Thursday,May,Spring
3402,2011-05-26,0,2,0.82,0.7576,0.46,0.2836,141,Thursday,May,Spring
3403,2011-05-26,0,2,0.8,0.7424,0.49,0.3582,291,Thursday,May,Spring
3404,2011-05-26,0,1,0.8,0.7273,0.46,0.2836,494,Thursday,May,Spring
3405,2011-05-26,0,1,0.8,0.7273,0.46,0.3284,478,Thursday,May,Spring
3406,2011-05-26,0,1,0.78,0.6970000000000001,0.46,0.3284,378,Thursday,May,Spring
3407,2011-05-26,0,1,0.72,0.6667,0.58,0.1642,322,Thursday,May,Spring
3408,2011-05-26,0,1,0.72,0.6818,0.62,0.0896,223,Thursday,May,Spring
3409,2011-05-26,0,1,0.7,0.6515,0.65,0.1343,180,Thursday,May,Spring
3410,2011-05-26,0,1,0.7,0.6515,0.65,0.194,90,Thursday,May,Spring
3411,2011-05-27,0,1,0.68,0.6364,0.69,0.2537,69,Friday,May,Spring
3412,2011-05-27,0,1,0.7,0.6515,0.58,0.2985,50,Friday,May,Spring
3413,2011-05-27,0,1,0.68,0.6364,0.61,0.2239,18,Friday,May,Spring
3414,2011-05-27,0,1,0.66,0.6212,0.65,0.0896,12,Friday,May,Spring
3415,2011-05-27,0,1,0.64,0.6061,0.69,0.1343,7,Friday,May,Spring
3416,2011-05-27,0,1,0.64,0.6061,0.65,0.2836,31,Friday,May,Spring
3417,2011-05-27,0,1,0.64,0.6061,0.69,0.0896,81,Friday,May,Spring
3418,2011-05-27,0,1,0.64,0.6061,0.73,0.1642,249,Friday,May,Spring
3419,2011-05-27,0,1,0.66,0.6212,0.74,0.2836,418,Friday,May,Spring
3420,2011-05-27,0,1,0.7,0.6515,0.65,0.2836,227,Friday,May,Spring
3421,2011-05-27,0,1,0.72,0.6667,0.54,0.3881,153,Friday,May,Spring
3422,2011-05-27,0,2,0.74,0.6818,0.55,0.3284,166,Friday,May,Spring
3423,2011-05-27,0,2,0.76,0.6970000000000001,0.55,0.2985,243,Friday,May,Spring
3424,2011-05-27,0,1,0.74,0.6818,0.58,0.194,209,Friday,May,Spring
3425,2011-05-27,0,1,0.76,0.6970000000000001,0.55,0.2537,239,Friday,May,Spring
3426,2011-05-27,0,1,0.78,0.7121,0.49,0.2836,356,Friday,May,Spring
3427,2011-05-27,0,2,0.76,0.6970000000000001,0.55,0.3881,419,Friday,May,Spring
3428,2011-05-27,0,1,0.74,0.6818,0.58,0.3881,491,Friday,May,Spring
3429,2011-05-27,0,2,0.72,0.6818,0.62,0.2985,399,Friday,May,Spring
3430,2011-05-27,0,3,0.6,0.5758,0.78,0.2537,279,Friday,May,Spring
3431,2011-05-27,0,2,0.62,0.5909,0.73,0.2239,144,Friday,May,Spring
3432,2011-05-27,0,1,0.6,0.5606,0.83,0.1045,151,Friday,May,Spring
3433,2011-05-27,0,1,0.6,0.5758,0.78,0.1343,141,Friday,May,Spring
3434,2011-05-27,0,1,0.58,0.5455,0.88,0.1343,127,Friday,May,Spring
3435,2011-05-28,0,1,0.58,0.5455,0.88,0.1343,94,Saturday,May,Spring
3436,2011-05-28,0,1,0.58,0.5455,0.88,0.194,55,Saturday,May,Spring
3437,2011-05-28,0,1,0.56,0.5303,0.94,0.194,48,Saturday,May,Spring
3438,2011-05-28,0,1,0.56,0.5303,0.88,0.2239,15,Saturday,May,Spring
3439,2011-05-28,0,1,0.56,0.5303,0.88,0.2537,4,Saturday,May,Spring
3440,2011-05-28,0,1,0.56,0.5303,0.88,0.2239,7,Saturday,May,Spring
3441,2011-05-28,0,1,0.58,0.5455,0.83,0.2537,19,Saturday,May,Spring
3442,2011-05-28,0,1,0.6,0.5606,0.83,0.2537,50,Saturday,May,Spring
3443,2011-05-28,0,1,0.62,0.5909,0.78,0.194,102,Saturday,May,Spring
3444,2011-05-28,0,1,0.64,0.6061,0.73,0.2537,177,Saturday,May,Spring
3445,2011-05-28,0,1,0.7,0.6515,0.65,0.2239,276,Saturday,May,Spring
3446,2011-05-28,0,1,0.7,0.6515,0.65,0.2239,349,Saturday,May,Spring
3447,2011-05-28,0,1,0.72,0.6667,0.58,0.2537,358,Saturday,May,Spring
3448,2011-05-28,0,1,0.72,0.6818,0.62,0.2239,385,Saturday,May,Spring
3449,2011-05-28,0,1,0.74,0.6818,0.58,0.2239,382,Saturday,May,Spring
3450,2011-05-28,0,1,0.74,0.6818,0.55,0.2239,374,Saturday,May,Spring
3451,2011-05-28,0,1,0.76,0.6970000000000001,0.55,0.2836,402,Saturday,May,Spring
3452,2011-05-28,0,1,0.74,0.6818,0.55,0.2985,341,Saturday,May,Spring
3453,2011-05-28,0,1,0.72,0.6818,0.62,0.2537,385,Saturday,May,Spring
3454,2011-05-28,0,1,0.7,0.6515,0.65,0.194,252,Saturday,May,Spring
3455,2011-05-28,0,1,0.7,0.6515,0.65,0.2239,196,Saturday,May,Spring
3456,2011-05-28,0,1,0.66,0.6212,0.74,0.2985,201,Saturday,May,Spring
3457,2011-05-28,0,1,0.66,0.6061,0.78,0.2239,161,Saturday,May,Spring
3458,2011-05-28,0,1,0.64,0.5758,0.83,0.194,125,Saturday,May,Spring
3459,2011-05-29,0,1,0.64,0.5758,0.83,0.2239,83,Sunday,May,Spring
3460,2011-05-29,0,1,0.62,0.5606,0.88,0.1642,66,Sunday,May,Spring
3461,2011-05-29,0,1,0.62,0.5606,0.88,0.1045,61,Sunday,May,Spring
3462,2011-05-29,0,1,0.62,0.5606,0.88,0.1045,26,Sunday,May,Spring
3463,2011-05-29,0,1,0.6,0.5455,0.88,0.0896,23,Sunday,May,Spring
3464,2011-05-29,0,1,0.6,0.5152,0.94,0.1642,6,Sunday,May,Spring
3465,2011-05-29,0,2,0.62,0.5606,0.88,0.194,15,Sunday,May,Spring
3466,2011-05-29,0,2,0.62,0.5606,0.88,0.2537,30,Sunday,May,Spring
3467,2011-05-29,0,2,0.62,0.5606,0.88,0.2239,96,Sunday,May,Spring
3468,2011-05-29,0,2,0.62,0.5455,0.94,0.2537,152,Sunday,May,Spring
3469,2011-05-29,0,2,0.66,0.6061,0.83,0.2239,251,Sunday,May,Spring
3470,2011-05-29,0,2,0.66,0.6061,0.83,0.2836,319,Sunday,May,Spring
3471,2011-05-29,0,2,0.7,0.6667,0.74,0.2239,402,Sunday,May,Spring
3472,2011-05-29,0,1,0.72,0.6818,0.7,0.2836,418,Sunday,May,Spring
3473,2011-05-29,0,1,0.74,0.6970000000000001,0.7,0.2836,351,Sunday,May,Spring
3474,2011-05-29,0,1,0.74,0.6970000000000001,0.7,0.2985,376,Sunday,May,Spring
3475,2011-05-29,0,1,0.74,0.6970000000000001,0.7,0.2836,361,Sunday,May,Spring
3476,2011-05-29,0,1,0.74,0.6970000000000001,0.7,0.2836,383,Sunday,May,Spring
3477,2011-05-29,0,1,0.72,0.6970000000000001,0.74,0.2836,328,Sunday,May,Spring
3478,2011-05-29,0,1,0.72,0.6970000000000001,0.74,0.2537,287,Sunday,May,Spring
3479,2011-05-29,0,1,0.7,0.6667,0.79,0.194,219,Sunday,May,Spring
3480,2011-05-29,0,1,0.68,0.6364,0.83,0.1642,229,Sunday,May,Spring
3481,2011-05-29,0,1,0.66,0.5909,0.89,0.1343,171,Sunday,May,Spring
3482,2011-05-29,0,1,0.66,0.5909,0.89,0.1642,135,Sunday,May,Spring
3483,2011-05-30,1,1,0.64,0.5606,0.94,0.194,103,Monday,May,Spring
3484,2011-05-30,1,1,0.64,0.5606,0.94,0.1343,79,Monday,May,Spring
3485,2011-05-30,1,1,0.64,0.5606,0.94,0.194,45,Monday,May,Spring
3486,2011-05-30,1,1,0.64,0.5606,0.94,0.194,18,Monday,May,Spring
3487,2011-05-30,1,1,0.62,0.5455,0.94,0.1642,6,Monday,May,Spring
3488,2011-05-30,1,2,0.62,0.5455,0.94,0.1045,7,Monday,May,Spring
3489,2011-05-30,1,2,0.64,0.5606,0.94,0.0896,16,Monday,May,Spring
3490,2011-05-30,1,2,0.64,0.5606,0.94,0.0,31,Monday,May,Spring
3491,2011-05-30,1,2,0.66,0.5909,0.89,0.1045,94,Monday,May,Spring
3492,2011-05-30,1,1,0.72,0.6970000000000001,0.74,0.0896,128,Monday,May,Spring
3493,2011-05-30,1,1,0.8,0.7576,0.55,0.2537,269,Monday,May,Spring
3494,2011-05-30,1,1,0.82,0.7727,0.52,0.0,321,Monday,May,Spring
3495,2011-05-30,1,1,0.86,0.8029999999999999,0.47,0.1045,366,Monday,May,Spring
3496,2011-05-30,1,1,0.86,0.7879,0.44,0.0896,350,Monday,May,Spring
3497,2011-05-30,1,1,0.88,0.8029999999999999,0.39,0.0,327,Monday,May,Spring
3498,2011-05-30,1,1,0.88,0.8029999999999999,0.39,0.2537,311,Monday,May,Spring
3499,2011-05-30,1,1,0.88,0.7879,0.37,0.2836,309,Monday,May,Spring
3500,2011-05-30,1,1,0.86,0.7879,0.41,0.2239,304,Monday,May,Spring
3501,2011-05-30,1,1,0.86,0.7879,0.41,0.1642,249,Monday,May,Spring
3502,2011-05-30,1,2,0.52,0.5,0.48,0.1045,225,Monday,May,Spring
3503,2011-05-30,1,1,0.76,0.7121,0.58,0.0,237,Monday,May,Spring
3504,2011-05-30,1,1,0.74,0.6970000000000001,0.7,0.1343,149,Monday,May,Spring
3505,2011-05-30,1,1,0.72,0.6970000000000001,0.74,0.1642,106,Monday,May,Spring
3506,2011-05-30,1,1,0.7,0.6667,0.84,0.1045,48,Monday,May,Spring
3507,2011-05-31,0,1,0.7,0.6667,0.79,0.0896,29,Tuesday,May,Spring
3508,2011-05-31,0,1,0.68,0.6364,0.89,0.0896,17,Tuesday,May,Spring
3509,2011-05-31,0,2,0.66,0.5909,0.94,0.1343,12,Tuesday,May,Spring
3510,2011-05-31,0,2,0.64,0.5606,0.94,0.0,4,Tuesday,May,Spring
3511,2011-05-31,0,1,0.66,0.6061,0.83,0.0896,3,Tuesday,May,Spring
3512,2011-05-31,0,1,0.66,0.6061,0.83,0.0896,26,Tuesday,May,Spring
3513,2011-05-31,0,1,0.68,0.6364,0.79,0.0896,109,Tuesday,May,Spring
3514,2011-05-31,0,1,0.74,0.6970000000000001,0.66,0.1045,235,Tuesday,May,Spring
3515,2011-05-31,0,1,0.78,0.7424,0.59,0.1343,406,Tuesday,May,Spring
3516,2011-05-31,0,1,0.8,0.7576,0.55,0.1343,175,Tuesday,May,Spring
3517,2011-05-31,0,1,0.82,0.7879,0.56,0.1343,109,Tuesday,May,Spring
3518,2011-05-31,0,1,0.86,0.8029999999999999,0.47,0.0,106,Tuesday,May,Spring
3519,2011-05-31,0,1,0.86,0.8029999999999999,0.47,0.1343,162,Tuesday,May,Spring
3520,2011-05-31,0,1,0.9,0.8333,0.39,0.1642,147,Tuesday,May,Spring
3521,2011-05-31,0,1,0.9,0.8182,0.37,0.0,140,Tuesday,May,Spring
3522,2011-05-31,0,1,0.9,0.8182,0.37,0.1642,175,Tuesday,May,Spring
3523,2011-05-31,0,1,0.9,0.8333,0.39,0.1343,249,Tuesday,May,Spring
3524,2011-05-31,0,1,0.84,0.8029999999999999,0.53,0.2239,495,Tuesday,May,Spring
3525,2011-05-31,0,1,0.84,0.8029999999999999,0.53,0.194,417,Tuesday,May,Spring
3526,2011-05-31,0,1,0.78,0.7424,0.62,0.1045,285,Tuesday,May,Spring
3527,2011-05-31,0,1,0.78,0.7424,0.62,0.1045,251,Tuesday,May,Spring
3528,2011-05-31,0,1,0.76,0.7273,0.66,0.1045,210,Tuesday,May,Spring
3529,2011-05-31,0,1,0.74,0.6970000000000001,0.7,0.1642,159,Tuesday,May,Spring
3530,2011-05-31,0,1,0.72,0.6970000000000001,0.79,0.0896,61,Tuesday,May,Spring
3531,2011-06-01,0,1,0.7,0.6667,0.79,0.1642,34,Wednesday,June,Summer
3532,2011-06-01,0,1,0.7,0.6667,0.84,0.2537,17,Wednesday,June,Summer
3533,2011-06-01,0,1,0.7,0.6667,0.79,0.1642,3,Wednesday,June,Summer
3534,2011-06-01,0,1,0.68,0.6364,0.89,0.194,6,Wednesday,June,Summer
3535,2011-06-01,0,2,0.68,0.6364,0.89,0.2239,4,Wednesday,June,Summer
3536,2011-06-01,0,2,0.66,0.5909,0.89,0.0896,21,Wednesday,June,Summer
3537,2011-06-01,0,2,0.68,0.6364,0.89,0.0896,128,Wednesday,June,Summer
3538,2011-06-01,0,2,0.7,0.6667,0.79,0.1642,284,Wednesday,June,Summer
3539,2011-06-01,0,2,0.72,0.6970000000000001,0.79,0.194,454,Wednesday,June,Summer
3540,2011-06-01,0,2,0.74,0.7121,0.74,0.2239,207,Wednesday,June,Summer
3541,2011-06-01,0,2,0.76,0.7424,0.75,0.2537,115,Wednesday,June,Summer
3542,2011-06-01,0,2,0.82,0.8029999999999999,0.59,0.2239,112,Wednesday,June,Summer
3543,2011-06-01,0,1,0.86,0.8333,0.53,0.0,169,Wednesday,June,Summer
3544,2011-06-01,0,1,0.9,0.8182,0.37,0.194,154,Wednesday,June,Summer
3545,2011-06-01,0,1,0.9,0.8182,0.37,0.2537,145,Wednesday,June,Summer
3546,2011-06-01,0,1,0.9,0.8333,0.39,0.2985,152,Wednesday,June,Summer
3547,2011-06-01,0,1,0.86,0.8029999999999999,0.47,0.2985,266,Wednesday,June,Summer
3548,2011-06-01,0,1,0.86,0.8029999999999999,0.47,0.2985,486,Wednesday,June,Summer
3549,2011-06-01,0,3,0.82,0.7879,0.56,0.3881,309,Wednesday,June,Summer
3550,2011-06-01,0,2,0.74,0.7121,0.79,0.1642,264,Wednesday,June,Summer
3551,2011-06-01,0,2,0.74,0.7121,0.79,0.2537,256,Wednesday,June,Summer
3552,2011-06-01,0,1,0.74,0.6970000000000001,0.7,0.2836,190,Wednesday,June,Summer
3553,2011-06-01,0,1,0.74,0.6970000000000001,0.66,0.1343,129,Wednesday,June,Summer
3554,2011-06-01,0,1,0.74,0.6667,0.51,0.1642,69,Wednesday,June,Summer
3555,2011-06-02,0,1,0.74,0.6515,0.4,0.3582,42,Thursday,June,Summer
3556,2011-06-02,0,1,0.72,0.6515,0.38,0.1045,15,Thursday,June,Summer
3557,2011-06-02,0,1,0.7,0.6364,0.39,0.0,6,Thursday,June,Summer
3558,2011-06-02,0,1,0.66,0.6212,0.44,0.1045,4,Thursday,June,Summer
3559,2011-06-02,0,1,0.66,0.6212,0.41,0.194,3,Thursday,June,Summer
3560,2011-06-02,0,1,0.66,0.6212,0.39,0.2239,31,Thursday,June,Summer
3561,2011-06-02,0,1,0.66,0.6212,0.39,0.1343,113,Thursday,June,Summer
3562,2011-06-02,0,1,0.7,0.6364,0.34,0.2537,304,Thursday,June,Summer
3563,2011-06-02,0,1,0.7,0.6364,0.32,0.2985,467,Thursday,June,Summer
3564,2011-06-02,0,1,0.72,0.6364,0.26,0.3582,225,Thursday,June,Summer
3565,2011-06-02,0,1,0.72,0.6515,0.28,0.4925,139,Thursday,June,Summer
3566,2011-06-02,0,1,0.74,0.6515,0.28,0.3881,165,Thursday,June,Summer
3567,2011-06-02,0,1,0.76,0.6667,0.25,0.4627,232,Thursday,June,Summer
3568,2011-06-02,0,1,0.8,0.6818,0.24,0.3582,203,Thursday,June,Summer
3569,2011-06-02,0,1,0.78,0.6667,0.24,0.3284,185,Thursday,June,Summer
3570,2011-06-02,0,1,0.8,0.6818,0.21,0.3881,188,Thursday,June,Summer
3571,2011-06-02,0,1,0.8,0.6818,0.22,0.4925,318,Thursday,June,Summer
3572,2011-06-02,0,1,0.76,0.6515,0.2,0.5224,572,Thursday,June,Summer
3573,2011-06-02,0,1,0.74,0.6515,0.22,0.3881,525,Thursday,June,Summer
3574,2011-06-02,0,1,0.72,0.6364,0.23,0.2985,379,Thursday,June,Summer
3575,2011-06-02,0,1,0.7,0.6364,0.24,0.194,337,Thursday,June,Summer
3576,2011-06-02,0,1,0.66,0.6212,0.31,0.194,248,Thursday,June,Summer
3577,2011-06-02,0,1,0.64,0.6212,0.33,0.2537,155,Thursday,June,Summer
3578,2011-06-02,0,1,0.62,0.6212,0.35,0.2239,112,Thursday,June,Summer
3579,2011-06-03,0,1,0.62,0.6212,0.38,0.2836,68,Friday,June,Summer
3580,2011-06-03,0,1,0.6,0.6212,0.38,0.3582,22,Friday,June,Summer
3581,2011-06-03,0,1,0.56,0.5303,0.43,0.2239,12,Friday,June,Summer
3582,2011-06-03,0,1,0.54,0.5152,0.49,0.2239,5,Friday,June,Summer
3583,2011-06-03,0,1,0.52,0.5,0.48,0.3284,6,Friday,June,Summer
3584,2011-06-03,0,1,0.52,0.5,0.48,0.3582,28,Friday,June,Summer
3585,2011-06-03,0,1,0.54,0.5152,0.45,0.2985,106,Friday,June,Summer
3586,2011-06-03,0,1,0.54,0.5152,0.45,0.2537,277,Friday,June,Summer
3587,2011-06-03,0,2,0.56,0.5303,0.43,0.3284,502,Friday,June,Summer
3588,2011-06-03,0,1,0.58,0.5455,0.4,0.1642,230,Friday,June,Summer
3589,2011-06-03,0,1,0.62,0.6212,0.33,0.2537,161,Friday,June,Summer
3590,2011-06-03,0,1,0.64,0.6212,0.31,0.3284,192,Friday,June,Summer
3591,2011-06-03,0,1,0.66,0.6212,0.27,0.2836,259,Friday,June,Summer
3592,2011-06-03,0,1,0.68,0.6212,0.26,0.2537,248,Friday,June,Summer
3593,2011-06-03,0,1,0.7,0.6364,0.28,0.2836,240,Friday,June,Summer
3594,2011-06-03,0,1,0.7,0.6364,0.28,0.2836,212,Friday,June,Summer
3595,2011-06-03,0,1,0.72,0.6364,0.26,0.3284,349,Friday,June,Summer
3596,2011-06-03,0,1,0.72,0.6364,0.25,0.2836,558,Friday,June,Summer
3597,2011-06-03,0,1,0.7,0.6364,0.24,0.2985,564,Friday,June,Summer
3598,2011-06-03,0,1,0.68,0.6212,0.26,0.2836,391,Friday,June,Summer
3599,2011-06-03,0,1,0.64,0.6212,0.29,0.1642,293,Friday,June,Summer
3600,2011-06-03,0,1,0.64,0.6212,0.29,0.1045,247,Friday,June,Summer
3601,2011-06-03,0,1,0.62,0.6212,0.35,0.0,171,Friday,June,Summer
3602,2011-06-03,0,1,0.58,0.5455,0.46,0.1045,171,Friday,June,Summer
3603,2011-06-04,0,1,0.56,0.5303,0.52,0.0,93,Saturday,June,Summer
3604,2011-06-04,0,1,0.54,0.5152,0.64,0.1045,94,Saturday,June,Summer
3605,2011-06-04,0,1,0.54,0.5152,0.56,0.194,59,Saturday,June,Summer
3606,2011-06-04,0,1,0.52,0.5,0.59,0.1045,18,Saturday,June,Summer
3607,2011-06-04,0,1,0.52,0.5,0.59,0.0896,15,Saturday,June,Summer
3608,2011-06-04,0,1,0.5,0.4848,0.64,0.0,8,Saturday,June,Summer
3609,2011-06-04,0,1,0.54,0.5152,0.6,0.0,28,Saturday,June,Summer
3610,2011-06-04,0,1,0.56,0.5303,0.56,0.0,87,Saturday,June,Summer
3611,2011-06-04,0,1,0.6,0.6212,0.46,0.0896,125,Saturday,June,Summer
3612,2011-06-04,0,1,0.62,0.6212,0.43,0.1343,224,Saturday,June,Summer
3613,2011-06-04,0,1,0.64,0.6212,0.38,0.1045,317,Saturday,June,Summer
3614,2011-06-04,0,1,0.66,0.6212,0.36,0.1343,369,Saturday,June,Summer
3615,2011-06-04,0,1,0.7,0.6364,0.32,0.1642,420,Saturday,June,Summer
3616,2011-06-04,0,1,0.74,0.6515,0.28,0.1343,456,Saturday,June,Summer
3617,2011-06-04,0,1,0.74,0.6515,0.33,0.2239,451,Saturday,June,Summer
3618,2011-06-04,0,2,0.74,0.6515,0.27,0.4179,404,Saturday,June,Summer
3619,2011-06-04,0,2,0.72,0.6515,0.3,0.1343,440,Saturday,June,Summer
3620,2011-06-04,0,2,0.72,0.6515,0.34,0.2537,344,Saturday,June,Summer
3621,2011-06-04,0,2,0.74,0.6515,0.3,0.1642,341,Saturday,June,Summer
3622,2011-06-04,0,2,0.7,0.6364,0.39,0.0896,285,Saturday,June,Summer
3623,2011-06-04,0,2,0.7,0.6515,0.48,0.0896,239,Saturday,June,Summer
3624,2011-06-04,0,2,0.66,0.6212,0.47,0.1045,185,Saturday,June,Summer
3625,2011-06-04,0,1,0.64,0.6212,0.57,0.2239,190,Saturday,June,Summer
3626,2011-06-04,0,2,0.64,0.6212,0.57,0.0,150,Saturday,June,Summer
3627,2011-06-05,0,1,0.64,0.6212,0.57,0.0896,113,Sunday,June,Summer
3628,2011-06-05,0,2,0.64,0.6212,0.61,0.1642,96,Sunday,June,Summer
3629,2011-06-05,0,2,0.64,0.6212,0.61,0.1642,64,Sunday,June,Summer
3630,2011-06-05,0,2,0.62,0.6061,0.65,0.1642,47,Sunday,June,Summer
3631,2011-06-05,0,2,0.62,0.6061,0.65,0.1642,12,Sunday,June,Summer
3632,2011-06-05,0,2,0.62,0.6061,0.61,0.1343,6,Sunday,June,Summer
3633,2011-06-05,0,2,0.62,0.6061,0.61,0.1045,21,Sunday,June,Summer
3634,2011-06-05,0,2,0.6,0.5909,0.73,0.2537,27,Sunday,June,Summer
3635,2011-06-05,0,2,0.6,0.5909,0.73,0.2537,98,Sunday,June,Summer
3636,2011-06-05,0,2,0.6,0.5758,0.78,0.194,164,Sunday,June,Summer
3637,2011-06-05,0,2,0.62,0.5909,0.73,0.0896,251,Sunday,June,Summer
3638,2011-06-05,0,2,0.64,0.6061,0.69,0.1045,335,Sunday,June,Summer
3639,2011-06-05,0,2,0.64,0.6061,0.69,0.1045,335,Sunday,June,Summer
3640,2011-06-05,0,1,0.66,0.6212,0.65,0.1045,367,Sunday,June,Summer
3641,2011-06-05,0,1,0.7,0.6515,0.58,0.1642,385,Sunday,June,Summer
3642,2011-06-05,0,1,0.7,0.6515,0.54,0.0,417,Sunday,June,Summer
3643,2011-06-05,0,1,0.72,0.6667,0.51,0.0896,398,Sunday,June,Summer
3644,2011-06-05,0,1,0.74,0.6667,0.51,0.0,390,Sunday,June,Summer
3645,2011-06-05,0,1,0.7,0.6515,0.58,0.1045,363,Sunday,June,Summer
3646,2011-06-05,0,1,0.68,0.6364,0.65,0.1642,357,Sunday,June,Summer
3647,2011-06-05,0,1,0.66,0.6212,0.69,0.194,279,Sunday,June,Summer
3648,2011-06-05,0,1,0.64,0.6061,0.73,0.1642,165,Sunday,June,Summer
3649,2011-06-05,0,1,0.64,0.5909,0.78,0.2239,130,Sunday,June,Summer
3650,2011-06-05,0,1,0.62,0.5909,0.78,0.1343,86,Sunday,June,Summer
3651,2011-06-06,0,1,0.62,0.5909,0.78,0.1343,29,Monday,June,Summer
3652,2011-06-06,0,1,0.6,0.5606,0.83,0.1343,14,Monday,June,Summer
3653,2011-06-06,0,1,0.58,0.5455,0.88,0.1045,8,Monday,June,Summer
3654,2011-06-06,0,1,0.58,0.5455,0.88,0.0,5,Monday,June,Summer
3655,2011-06-06,0,1,0.56,0.5303,0.94,0.1045,8,Monday,June,Summer
